0.02500 0 0 0 0 0 0 0 0 0
0.07500 0 0 0 0 0 0 0 0 0
0.12500 0 0 0 0 0 0 0 0 0
0.17500 0 0 0 0 0 0 0 0 0
0.22500 0 0 0 0 0 0 0 0 0
0.27500 0 0 0 0 0.00005 0 0 0 0
0.32500 0 0 0 0 0.00057 0 0 0 0
0.37500 0 0 0 0 0.00209 0 0 0 0
0.42500 0 0 0 0 0.00466 0 0 0 0
0.47500 0 0 0 0 0.00926 0 0 0 0
0.52500 0 0 0 0 0.01202 0 0 0 0
0.57500 0 0 0 0 0.01680 0 0 0 0
0.62500 0 0 0 0 0.02002 0 0 0 0
0.67500 0 0 0 0 0.02340 0 0 0 0
0.72500 0 0 0 0 0.02739 0 0 0 0
0.77500 0 0 0 0 0.03063 0 0 0 0
0.82500 0 0 0 0 0.03295 0 0 0 0
0.87500 0 0 0 0 0.03618 0 0 0 0
0.92500 0 0 0 0 0.04034 0 0 0 0
0.97500 0 0 0 0 0.04129 0 0 0 0
1.02500 0 0 0 0 0.04472 0 0 0 0
1.07500 0 0 0 0 0.04713 0 0 0 0
1.12500 0 0 0 0 0.04971 0 0 0 0
1.17500 0 0 0 0 0.05150 0 0 0 0
1.22500 0 0 0 0 0.05353 0 0 0 0
1.27500 0 0 0 0 0.05383 0 0 0 0
1.32500 0 0 0 0 0.05612 0 0 0 0
1.37500 0 0 0 0 0.05739 0 0 0 0
1.42500 0 0 0 0 0.05900 0 0 0 0
1.47500 0 0 0 0 0.06115 0 0 0 0
1.52500 0 0 0 0 0.05999 0 0 0 0
1.57500 0 0 0 0 0.06127 0 0 0 0
1.62500 0 0 0 0 0.06286 0 0 0 0
1.67500 0 0 0 0 0.06408 0 0 0 0
1.72500 0 0 0 0 0.06483 0 0 0 0
1.77500 0 0 0 0 0.06585 0 0 0 0
1.82500 0 0 0 0 0.06753 0 0 0 0
1.87500 0 0 0 0 0.06743 0 0 0 0
1.92500 0 0 0 0 0.06700 0 0 0 0
1.97500 0 0 0 0 0.06868 0 0 0 0
2.02500 0 0 0 0 0.06913 0 0 0 0
2.07500 0 0 0 0 0.06883 0 0 0 0
2.12500 0 0 0 0 0.07052 0 0 0 0
2.17500 0 0 0 0 0.07012 0 0 0 0
2.22500 0 0 0 0 0.07094 0 0 0 0
2.27500 0 0 0 0 0.07179 0 0 0 0
2.32500 0 0 0 0 0.07158 0 0 0 0
2.37500 0 0 0 0 0.07292 0 0 0 0
2.42500 0 0 0 0 0.07250 0 0 0 0
2.47500 0 0 0 0 0.07328 0 0 0 0
2.52500 0 0 0 0 0.07332 0 0 0 0
2.57500 0 0 0 0 0.07431 0 0 0 0
2.62500 0 0 0 0 0.07318 0 0 0 0
2.67500 0 0 0 0 0.07440 0 0 0 0
2.72500 0 0 0 0 0.07483 0 0 0 0
2.77500 0 0 0 0 0.07480 0 0 0 0
2.82500 0 0 0 0 0.07440 0 0 0 0
2.87500 0 0 0 0 0.07393 0 0 0 0
2.92500 0 0 0 0 0.07500 0 0 0 0
2.97500 0 0 0 0 0.07509 0 0 0 0
3.02500 0 0 0 0 0.07525 0 0 0 0
3.07500 0 0 0 0 0.07546 0 0 0 0
3.12500 0 0 0 0 0.07503 0 0 0 0
3.17500 0 0 0 0 0.07565 0 0 0 0
3.22500 0 0 0 0 0.07503 0 0 0 0
3.27500 0 0 0 0 0.07614 0 0 0 0
3.32500 0 0 0 0 0.07600 0 0 0 0
3.37500 0 0 0 0 0.07672 0 0 0 0
3.42500 0 0 0 0 0.07606 0 0 0 0
3.47500 0 0 0 0 0.07557 0 0 0 0
3.52500 0 0 0 0 0.07578 0 0 0 0
3.57500 0 0 0 0 0.07636 0 0 0 0
3.62500 0 0 0 0 0.07464 0 0 0 0
3.67500 0 0 0 0 0.07607 0 0 0 0
3.72500 0 0 0 0 0.07520 0 0 0 0
3.77500 0 0 0 0 0.07543 0 0 0 0
3.82500 0 0 0 0 0.07459 0 0 0 0
3.87500 0 0 0 0 0.07529 0 0 0 0
3.92500 0 0 0 0 0.07503 0 0 0 0
3.97500 0 0 0 0 0.07470 0 0 0 0
4.02500 0 0 0 0 0.07494 0 0 0 0
4.07500 0 0 0 0 0.07419 0 0 0 0
4.12500 0 0 0 0 0.07564 0 0 0 0
4.17500 0 0 0 0 0.07504 0 0 0 0
4.22500 0 0 0 0 0.07441 0 0 0 0
4.27500 0 0 0 0 0.07514 0 0 0 0
4.32500 0 0 0 0 0.07498 0 0 0 0
4.37500 0 0 0 0 0.07439 0 0 0 0
4.42500 0 0 0 0 0.07545 0 0 0 0
4.47500 0 0 0 0 0.07443 0 0 0 0
4.52500 0 0 0 0 0.07470 0 0 0 0
4.57500 0 0 0 0 0.07438 0 0 0 0
4.62500 0 0 0 0 0.07320 0 0 0 0
4.67500 0 0 0 0 0.07332 0 0 0 0
4.72500 0 0 0 0 0.07273 0 0 0 0
4.77500 0 0 0 0 0.07245 0 0 0 0
4.82500 0 0 0 0 0.07300 0 0 0 0
4.87500 0 0 0 0 0.07247 0 0 0 0
4.92500 0 0 0 0 0.07276 0 0 0 0
4.97500 0 0 0 0 0.07315 0 0 0 0
5.02500 0 0 0 0 0.07266 0 0 0 0
5.07500 0 0 0 0 0.07177 0 0 0 0
