0.02500 0 0 0 0 0 0 0 0 0
0.07500 0 0 0 0 0 0 0 0 0
0.12500 0 0 0 0 0 0 0 0 0
0.17500 0 0 0 0 0 0 0 0 0
0.22500 0 0 0 0 0.00040 0 0 0 0
0.27500 0 0 0 0 0.00388 0 0 0 0
0.32500 0 0 0 0 0.00803 0 0 0 0
0.37500 0 0 0 0 0.01194 0 0 0 0
0.42500 0 0 0 0 0.01962 0 0 0 0
0.47500 0 0 0 0 0.02591 0 0 0 0
0.52500 0 0 0 0 0.03140 0 0 0 0
0.57500 0 0 0 0 0.03904 0 0 0 0
0.62500 0 0 0 0 0.04451 0 0 0 0
0.67500 0 0 0 0 0.04701 0 0 0 0
0.72500 0 0 0 0 0.05263 0 0 0 0
0.77500 0 0 0 0 0.05500 0 0 0 0
0.82500 0 0 0 0 0.05698 0 0 0 0
0.87500 0 0 0 0 0.05912 0 0 0 0
0.92500 0 0 0 0 0.05799 0 0 0 0
0.97500 0 0 0 0 0.06246 0 0 0 0
1.02500 0 0 0 0 0.06453 0 0 0 0
1.07500 0 0 0 0 0.06536 0 0 0 0
1.12500 0 0 0 0 0.06816 0 0 0 0
1.17500 0 0 0 0 0.06890 0 0 0 0
1.22500 0 0 0 0 0.07024 0 0 0 0
1.27500 0 0 0 0 0.07137 0 0 0 0
1.32500 0 0 0 0 0.07293 0 0 0 0
1.37500 0 0 0 0 0.07307 0 0 0 0
1.42500 0 0 0 0 0.07505 0 0 0 0
1.47500 0 0 0 0 0.07665 0 0 0 0
1.52500 0 0 0 0 0.07644 0 0 0 0
1.57500 0 0 0 0 0.07716 0 0 0 0
1.62500 0 0 0 0 0.07884 0 0 0 0
1.67500 0 0 0 0 0.07833 0 0 0 0
1.72500 0 0 0 0 0.08099 0 0 0 0
1.77500 0 0 0 0 0.08087 0 0 0 0
1.82500 0 0 0 0 0.08093 0 0 0 0
1.87500 0 0 0 0 0.08142 0 0 0 0
1.92500 0 0 0 0 0.08337 0 0 0 0
1.97500 0 0 0 0 0.08144 0 0 0 0
2.02500 0 0 0 0 0.08186 0 0 0 0
2.07500 0 0 0 0 0.08326 0 0 0 0
2.12500 0 0 0 0 0.08439 0 0 0 0
2.17500 0 0 0 0 0.08399 0 0 0 0
2.22500 0 0 0 0 0.08470 0 0 0 0
2.27500 0 0 0 0 0.08605 0 0 0 0
2.32500 0 0 0 0 0.08737 0 0 0 0
2.37500 0 0 0 0 0.08527 0 0 0 0
2.42500 0 0 0 0 0.08440 0 0 0 0
2.47500 0 0 0 0 0.08703 0 0 0 0
2.52500 0 0 0 0 0.08663 0 0 0 0
2.57500 0 0 0 0 0.08710 0 0 0 0
2.62500 0 0 0 0 0.08653 0 0 0 0
2.67500 0 0 0 0 0.08734 0 0 0 0
2.72500 0 0 0 0 0.08743 0 0 0 0
2.77500 0 0 0 0 0.08716 0 0 0 0
2.82500 0 0 0 0 0.08710 0 0 0 0
2.87500 0 0 0 0 0.08633 0 0 0 0
2.92500 0 0 0 0 0.08769 0 0 0 0
2.97500 0 0 0 0 0.08726 0 0 0 0
3.02500 0 0 0 0 0.08773 0 0 0 0
3.07500 0 0 0 0 0.08777 0 0 0 0
3.12500 0 0 0 0 0.08792 0 0 0 0
3.17500 0 0 0 0 0.08817 0 0 0 0
3.22500 0 0 0 0 0.08762 0 0 0 0
3.27500 0 0 0 0 0.08745 0 0 0 0
3.32500 0 0 0 0 0.08700 0 0 0 0
3.37500 0 0 0 0 0.08828 0 0 0 0
3.42500 0 0 0 0 0.08804 0 0 0 0
3.47500 0 0 0 0 0.08721 0 0 0 0
3.52500 0 0 0 0 0.08824 0 0 0 0
3.57500 0 0 0 0 0.08812 0 0 0 0
3.62500 0 0 0 0 0.08785 0 0 0 0
3.67500 0 0 0 0 0.08812 0 0 0 0
3.72500 0 0 0 0 0.08722 0 0 0 0
3.77500 0 0 0 0 0.08875 0 0 0 0
3.82500 0 0 0 0 0.08719 0 0 0 0
3.87500 0 0 0 0 0.08624 0 0 0 0
3.92500 0 0 0 0 0.08670 0 0 0 0
3.97500 0 0 0 0 0.08833 0 0 0 0
4.02500 0 0 0 0 0.08590 0 0 0 0
4.07500 0 0 0 0 0.08695 0 0 0 0
4.12500 0 0 0 0 0.08764 0 0 0 0
4.17500 0 0 0 0 0.08501 0 0 0 0
4.22500 0 0 0 0 0.08575 0 0 0 0
4.27500 0 0 0 0 0.08740 0 0 0 0
4.32500 0 0 0 0 0.08578 0 0 0 0
4.37500 0 0 0 0 0.08566 0 0 0 0
4.42500 0 0 0 0 0.08645 0 0 0 0
4.47500 0 0 0 0 0.08668 0 0 0 0
4.52500 0 0 0 0 0.08540 0 0 0 0
4.57500 0 0 0 0 0.08624 0 0 0 0
4.62500 0 0 0 0 0.08539 0 0 0 0
4.67500 0 0 0 0 0.08625 0 0 0 0
4.72500 0 0 0 0 0.08440 0 0 0 0
4.77500 0 0 0 0 0.08497 0 0 0 0
4.82500 0 0 0 0 0.08470 0 0 0 0
4.87500 0 0 0 0 0.08440 0 0 0 0
4.92500 0 0 0 0 0.08320 0 0 0 0
4.97500 0 0 0 0 0.08425 0 0 0 0
5.02500 0 0 0 0 0.08351 0 0 0 0
5.07500 0 0 0 0 0.08350 0 0 0 0
