0.02500 0 0 0 0 0 0 0 0 0
0.07500 0 0 0 0 0 0 0 0 0
0.12500 0 0 0 0 0 0 0 0 0
0.17500 0 0 0 0 0 0 0 0 0
0.22500 0 0 0 0 0 0 0 0 0
0.27500 0 0 0 0 0.00004 0 0 0 0
0.32500 0 0 0 0 0.00037 0 0 0 0
0.37500 0 0 0 0 0.00156 0 0 0 0
0.42500 0 0 0 0 0.00425 0 0 0 0
0.47500 0 0 0 0 0.00787 0 0 0 0
0.52500 0 0 0 0 0.01213 0 0 0 0
0.57500 0 0 0 0 0.01799 0 0 0 0
0.62500 0 0 0 0 0.02118 0 0 0 0
0.67500 0 0 0 0 0.02675 0 0 0 0
0.72500 0 0 0 0 0.03041 0 0 0 0
0.77500 0 0 0 0 0.03454 0 0 0 0
0.82500 0 0 0 0 0.03889 0 0 0 0
0.87500 0 0 0 0 0.04227 0 0 0 0
0.92500 0 0 0 0 0.04593 0 0 0 0
0.97500 0 0 0 0 0.04919 0 0 0 0
1.02500 0 0 0 0 0.05129 0 0 0 0
1.07500 0 0 0 0 0.05444 0 0 0 0
1.12500 0 0 0 0 0.05593 0 0 0 0
1.17500 0 0 0 0 0.05970 0 0 0 0
1.22500 0 0 0 0 0.06117 0 0 0 0
1.27500 0 0 0 0 0.06214 0 0 0 0
1.32500 0 0 0 0 0.06429 0 0 0 0
1.37500 0 0 0 0 0.06558 0 0 0 0
1.42500 0 0 0 0 0.06843 0 0 0 0
1.47500 0 0 0 0 0.06824 0 0 0 0
1.52500 0 0 0 0 0.06935 0 0 0 0
1.57500 0 0 0 0 0.07012 0 0 0 0
1.62500 0 0 0 0 0.07065 0 0 0 0
1.67500 0 0 0 0 0.07330 0 0 0 0
1.72500 0 0 0 0 0.07363 0 0 0 0
1.77500 0 0 0 0 0.07437 0 0 0 0
1.82500 0 0 0 0 0.07457 0 0 0 0
1.87500 0 0 0 0 0.07492 0 0 0 0
1.92500 0 0 0 0 0.07637 0 0 0 0
1.97500 0 0 0 0 0.07633 0 0 0 0
2.02500 0 0 0 0 0.07892 0 0 0 0
2.07500 0 0 0 0 0.07851 0 0 0 0
2.12500 0 0 0 0 0.07767 0 0 0 0
2.17500 0 0 0 0 0.07837 0 0 0 0
2.22500 0 0 0 0 0.07939 0 0 0 0
2.27500 0 0 0 0 0.07941 0 0 0 0
2.32500 0 0 0 0 0.07961 0 0 0 0
2.37500 0 0 0 0 0.07888 0 0 0 0
2.42500 0 0 0 0 0.08024 0 0 0 0
2.47500 0 0 0 0 0.07929 0 0 0 0
2.52500 0 0 0 0 0.07946 0 0 0 0
2.57500 0 0 0 0 0.08027 0 0 0 0
2.62500 0 0 0 0 0.08100 0 0 0 0
2.67500 0 0 0 0 0.08132 0 0 0 0
2.72500 0 0 0 0 0.08101 0 0 0 0
2.77500 0 0 0 0 0.07985 0 0 0 0
2.82500 0 0 0 0 0.08026 0 0 0 0
2.87500 0 0 0 0 0.08037 0 0 0 0
2.92500 0 0 0 0 0.08079 0 0 0 0
2.97500 0 0 0 0 0.08101 0 0 0 0
3.02500 0 0 0 0 0.08099 0 0 0 0
3.07500 0 0 0 0 0.07977 0 0 0 0
3.12500 0 0 0 0 0.07935 0 0 0 0
3.17500 0 0 0 0 0.07970 0 0 0 0
3.22500 0 0 0 0 0.07996 0 0 0 0
3.27500 0 0 0 0 0.08019 0 0 0 0
3.32500 0 0 0 0 0.07977 0 0 0 0
3.37500 0 0 0 0 0.07938 0 0 0 0
3.42500 0 0 0 0 0.07890 0 0 0 0
3.47500 0 0 0 0 0.07936 0 0 0 0
3.52500 0 0 0 0 0.07867 0 0 0 0
3.57500 0 0 0 0 0.07792 0 0 0 0
3.62500 0 0 0 0 0.07821 0 0 0 0
3.67500 0 0 0 0 0.07786 0 0 0 0
3.72500 0 0 0 0 0.07824 0 0 0 0
3.77500 0 0 0 0 0.07787 0 0 0 0
3.82500 0 0 0 0 0.07764 0 0 0 0
3.87500 0 0 0 0 0.07724 0 0 0 0
3.92500 0 0 0 0 0.07630 0 0 0 0
3.97500 0 0 0 0 0.07705 0 0 0 0
4.02500 0 0 0 0 0.07572 0 0 0 0
4.07500 0 0 0 0 0.07633 0 0 0 0
4.12500 0 0 0 0 0.07620 0 0 0 0
4.17500 0 0 0 0 0.07503 0 0 0 0
4.22500 0 0 0 0 0.07512 0 0 0 0
4.27500 0 0 0 0 0.07536 0 0 0 0
4.32500 0 0 0 0 0.07567 0 0 0 0
4.37500 0 0 0 0 0.07408 0 0 0 0
4.42500 0 0 0 0 0.07404 0 0 0 0
4.47500 0 0 0 0 0.07396 0 0 0 0
4.52500 0 0 0 0 0.07423 0 0 0 0
4.57500 0 0 0 0 0.07271 0 0 0 0
4.62500 0 0 0 0 0.07298 0 0 0 0
4.67500 0 0 0 0 0.07245 0 0 0 0
4.72500 0 0 0 0 0.07290 0 0 0 0
4.77500 0 0 0 0 0.07158 0 0 0 0
4.82500 0 0 0 0 0.07230 0 0 0 0
4.87500 0 0 0 0 0.07098 0 0 0 0
4.92500 0 0 0 0 0.07160 0 0 0 0
4.97500 0 0 0 0 0.07126 0 0 0 0
5.02500 0 0 0 0 0.07079 0 0 0 0
5.07500 0 0 0 0 0.06996 0 0 0 0
